"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"211470_s_at",-1.04315996458305,5.44634805961549,-4.01364048997732,0.000246419535974067,0.00160230239430657
"222171_s_at",1.12548885376372,5.75309754522344,4.01012634115762,0.000249067269869315,0.001616216595071
"201250_s_at",-1.07749763607725,7.1942303563917,-4.00410042429597,0.000253671976230986,0.00163893579306777
"221841_s_at",1.16417633613189,9.46658341121052,3.99773231670405,0.000258628043028026,0.00166612403543532
"48808_at",-1.2289080634321,6.95717054508666,-3.9951478762228,0.000260666142362516,0.00167779822404212
"215783_s_at",-1.21254537352637,6.59973200205264,-3.99357673070169,0.00026191276987854,0.00168484862101768
"212353_at",1.83989530078016,7.52345169536605,3.99015587129908,0.000264647119571704,0.00169851451532667
"203215_s_at",-1.00225030319013,7.90136684520652,-3.98744671414695,0.000266832248832673,0.00171056748409941
"219389_at",1.23074922925569,6.04776398876055,3.97510146197752,0.000277013420853663,0.00176567324073163
"209732_at",1.15258277740756,9.05868952911032,3.96867548631017,0.000282461206585319,0.001794236754805
"206326_at",1.20967355178969,4.84525555310639,3.95991680888853,0.000290054368522357,0.00183514375676585
"217143_s_at",-1.45452676313738,6.86460970297471,-3.95611483691631,0.000293411740108935,0.0018521771987551
"201506_at",-1.25586625385101,10.6247858538182,-3.95275802346044,0.000296407335413722,0.00186791123366662
"210374_x_at",1.04643515926014,5.70954893056938,3.95129928206778,0.000297718336982618,0.00187193660540835
"220088_at",1.13993961790036,6.43880112492475,3.94623754181525,0.000302311208743945,0.00189706670343348
"217179_x_at",1.44958333725984,6.44613376563639,3.93812278158995,0.000309818096246168,0.00193599375317697
"220327_at",1.24589055082152,5.41427127357805,3.93680663087443,0.000311052576284663,0.00194152934768659
"213920_at",-1.20546414563864,4.28232415507983,-3.93572032390401,0.000312075068101679,0.00194682058025794
"205382_s_at",2.17027437402998,8.11520040025448,3.92763808914074,0.000319785543546076,0.00198713041940751
"214164_x_at",-1.64989670186432,8.35393378043643,-3.91434950246735,0.000332866175237045,0.00205979438493213
"209071_s_at",1.15714695827776,9.08602255303512,3.91140910102942,0.000335829885579119,0.00207410101498365
"208998_at",-1.02639869880109,9.57811752069264,-3.9064012913828,0.00034093637360941,0.00209865697565538
"211549_s_at",-1.35672187552569,6.24592821340708,-3.90217136115417,0.000345308219051305,0.00211912705118621
