"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"219388_at","GRHL2",-2.06781429540146,5.81523704431283,-17.9371114661965,1.25283227595766e-14,8.20863076809081e-12
"221796_at","NTRK2",3.91757371855937,6.19597529044983,17.8313909054181,1.41559908267371e-14,9.01008593277776e-12
"203178_at","GATM",2.9831497163832,6.5291512871777,17.7682494367879,1.52319089467153e-14,9.42558987794381e-12
"202371_at","TCEAL4",1.65221636299274,10.3361010576641,17.6965176643641,1.65583455510796e-14,9.96946659030812e-12
"205792_at","CCN5",3.35086884823902,7.4453310296011,17.3024942782169,2.63345870367371e-14,1.54383051425629e-11
"204589_at","NUAK1",1.90312334346687,7.93354595512593,17.1106576417609,3.31194758016334e-14,1.89180144213586e-11
"204688_at","SGCE",2.66762801157682,8.16370847029738,17.0084833319367,3.7454503626404e-14,2.0859349432135e-11
"218763_at","STX18",-2.98257100239373,9.45099089563349,-16.8505535379647,4.53548846003051e-14,2.46431893717316e-11
"205366_s_at","HOXB6",-2.8836259664602,6.77610216627382,-16.8239050146016,4.6850657895798e-14,2.48498120463022e-11
"212686_at","PPM1H",-2.86163700501962,6.84656120866071,-16.6873009646404,5.53674719907545e-14,2.86842133380939e-11
"209621_s_at","PDLIM3",3.20545286949771,7.46458669826277,16.5432473301726,6.6115728103168e-14,3.34740926125971e-11
"212813_at","JAM3",1.20513024455892,8.45949985262572,16.4966925821782,7.00371843019228e-14,3.43114709437426e-11
"221795_at","NTRK2",3.31121339060961,6.55191770716221,16.4873821057858,7.08500993586282e-14,3.43114709437426e-11
"211276_at","TCEAL2",3.0111921579763,6.80507636294729,16.4659937292528,7.27550117719686e-14,3.44843276009393e-11
"213707_s_at","DLX5",-2.95940070488736,7.25933589318346,-16.3215591788688,8.70984522689113e-14,4.04227546082195e-11
"206167_s_at","ARHGAP6",2.86727698836538,6.92570901913404,16.2992149293071,8.95679699295122e-14,4.07205237983621e-11
"209242_at","PEG3",2.90492777996807,9.83972564269511,16.2535981647733,9.48387741539777e-14,4.22544674365632e-11
"218901_at","PLSCR4",2.61485694269225,7.6542031773542,16.1703208812074,1.05311243445124e-13,4.60003641220987e-11
