"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"214177_s_at",1.03930256032301,9.48066420090914,5.46073577448042,2.48249928397197e-06,8.42223783396158e-05
"203473_at",1.16940280534212,7.61913793590499,5.46056155450843,2.48391177309007e-06,8.42223783396158e-05
"203424_s_at",2.44689462260225,9.30899973165819,5.45537782182928,2.52630641953504e-06,8.55296779756568e-05
"205100_at",1.19179841725725,7.4353320819819,5.45460841842167,2.53265991707167e-06,8.561466611928e-05
"213746_s_at",1.38950576275424,9.45162599509758,5.45179584935219,2.55602070321432e-06,8.62734442507658e-05
"220170_at",1.21565859638388,4.15186301773899,5.44833855244325,2.58503015838006e-06,8.69889982450643e-05
"221874_at",-2.42788607560926,7.30326850526149,-5.42900072465079,2.75342829019503e-06,9.18353571470614e-05
"209488_s_at",1.00264431035815,8.90670048661766,5.42896127206035,2.75378276133398e-06,9.18353571470614e-05
"212240_s_at",-1.44859717192213,9.11688953801669,-5.42755524580709,2.76644518862726e-06,9.21197301450666e-05
"209442_x_at",-1.53533920079762,7.93019678408338,-5.42143241355189,2.82226437757472e-06,9.3675090118711e-05
"213488_at",1.15686063691986,7.99291958715376,5.41789741921739,2.85499951553701e-06,9.42234432705451e-05
"215425_at",-1.04349044901099,4.37637842794519,-5.41318995435269,2.89917854338728e-06,9.52630998398053e-05
"205932_s_at",-2.34483717022703,9.75290934400794,-5.41317390435128,2.89933032685676e-06,9.52630998398053e-05
"204634_at",-1.089998414077,6.95817906357585,-5.40950986179123,2.93418832090586e-06,9.61248723894409e-05
"206637_at",-2.44927199078876,7.72143767787692,-5.40760719493503,2.9524533433947e-06,9.65812087089628e-05
"212259_s_at",1.04744762582268,8.04409906766199,5.4032036989063,2.99515998428027e-06,9.78345732695184e-05
"209651_at",1.19150201365052,9.48542458169961,5.40066502645877,3.0200592440468e-06,9.83594441222668e-05
"221016_s_at",1.00907467763951,7.97657600275175,5.39923370585461,3.03418816010084e-06,9.85315009366856e-05
"200730_s_at",-1.37342221873292,6.28715222119484,-5.39807513569579,3.04567276556914e-06,9.87604835496125e-05
"218857_s_at",-2.24700705284571,9.69236435762716,-5.39399486691098,3.0864643538953e-06,9.96480672633703e-05
"205326_at",1.54146040917001,6.97301719011134,5.39048213063814,3.12201661892926e-06,0.000100650020578708
"217851_s_at",-1.72738131515253,6.14879411253915,-5.38464219543371,3.18202492229069e-06,0.00010228855583531
"203065_s_at",1.25356368956113,9.62605578775177,5.37992346733674,3.23134803763068e-06,0.000103210165933422
"213010_at",1.32690389278075,7.62652389709769,5.37979237053293,3.23272913169646e-06,0.000103210165933422
"220442_at",-1.42812212656358,5.90959780254991,-5.37976626133083,3.23300426000327e-06,0.000103210165933422
"209699_x_at",1.42233497358403,6.99323553626309,5.37968508165817,3.23385984744483e-06,0.000103210165933422
"213085_s_at",-1.2843407136697,7.31907958785924,-5.37738325060176,3.25821365514584e-06,0.000103838663227016
"205153_s_at",1.10764555219909,6.05077583634418,5.3756505358766,3.27666620216413e-06,0.000104128805970913
"218843_at",1.06217616327491,7.32430917670597,5.37427002692982,3.29144219668893e-06,0.000104449370107748
"205858_at",1.21903166169354,5.21610200365786,5.37327771495729,3.30210406855986e-06,0.000104593414261626
"220085_at",-1.65352008605375,6.27671705833017,-5.37297423715551,3.30537162275823e-06,0.000104593414261626
"206683_at",-1.49842812194159,5.03964833655735,-5.37244973872135,3.31102648558599e-06,0.000104623740453048
"220233_at",1.08419656688057,7.51869603246962,5.3693567563855,3.34456931164085e-06,0.000105235834117829
"203426_s_at",1.15839145726295,6.95273922856991,5.36554666135361,3.38635335218669e-06,0.000106154818601679
"217023_x_at",1.60033115444546,6.36804439960969,5.36252830873818,3.41982230155022e-06,0.000106849062288407
"214007_s_at",-1.37658861931686,6.05162146629329,-5.36186929961805,3.42717329163825e-06,0.000106928766691632
"206632_s_at",-1.8214322086485,5.93469114337445,-5.36008157462504,3.44719378502415e-06,0.000107402987341235
"203213_at",-2.30381970858071,7.29164796398641,-5.35815476951721,3.46890188106088e-06,0.000107777862209753
"202543_s_at",-1.01548043575612,6.41820814321737,-5.3567208614844,3.48514487153953e-06,0.00010791581066995
"222240_s_at",1.23391154411208,8.08776851968639,5.35347902730231,3.52214658018043e-06,0.000108825047665297
"202017_at",1.1438982132821,8.70964980636163,5.35238537603376,3.53471710885224e-06,0.000109062178717315
"41660_at",-1.55954605505697,7.45401696215741,-5.34694543420977,3.59790928845722e-06,0.000110400310218955
"203987_at",-1.54421176496541,7.42919338322391,-5.34444596514002,3.62731883250772e-06,0.000110923839807478
"220532_s_at",1.88924769013678,8.41471221795081,5.34422680958609,3.62990883959471e-06,0.000110923839807478
"214807_at",1.28666033088597,6.88110989403694,5.33692272007124,3.71728785481815e-06,0.000113014942671457
"204055_s_at",-1.39169481685381,5.86722791878077,-5.33371878928971,3.75627248485723e-06,0.000113848275027435
"221884_at",-1.73310377792142,8.66663269550189,-5.32803373132002,3.82644853362414e-06,0.000114881123967042
"210607_at",1.17017420038971,5.40004400976775,5.32147748074652,3.90899580631498e-06,0.000116262616258049
"203851_at",2.18314125695991,9.18173615300446,5.32047887284647,3.9217230852977e-06,0.000116405471167177
"201088_at",-1.58359751608955,8.65796647486809,-5.31853830100603,3.94657346547871e-06,0.000116911990811794
"205044_at",-3.06648538199654,8.53748868570647,-5.31280069992448,4.02096540379257e-06,0.000118799796154227
"204149_s_at",1.16310597860696,6.35353509555472,5.31214048557617,4.02961433351106e-06,0.000118897640407452
"219777_at",1.27589522898653,6.97649987179722,5.31041112914342,4.05235684965506e-06,0.000119410520555246
"203786_s_at",-1.36012581732441,9.36298091060183,-5.30826066636983,4.0808150540525e-06,0.000119475114382885
"203710_at",1.58227631925206,7.20599367805732,5.307719449247,4.08800845205053e-06,0.000119475114382885
"219588_s_at",-1.52102144487493,5.74974158654475,-5.30734928468209,4.09293561074408e-06,0.000119475114382885
"217889_s_at",1.04216859633508,6.47383337152184,5.30728664154151,4.09377001928614e-06,0.000119475114382885
"206243_at",1.41512836060949,5.20589819349705,5.30669021882622,4.10172284875203e-06,0.000119475114382885
"219869_s_at",-1.2997392396807,6.37693008872886,-5.30476108015514,4.12755155913534e-06,0.000119982977814894
"208736_at",-1.32352579311161,9.68018463984963,-5.30450223013879,4.1310294915843e-06,0.000119982977814894
"205073_at",-1.35093716020911,6.31521703246815,-5.30270754819814,4.15522312164217e-06,0.000120350449725597
"214786_at",-1.19077419214988,4.92470803347699,-5.30236262999691,4.15988895671363e-06,0.000120350449725597
"204584_at",1.03142129461461,4.61538014655192,5.30087623637331,4.18005550548112e-06,0.000120620591315548
"203853_s_at",1.10403998178043,8.05845937259414,5.29994504539883,4.19273877911718e-06,0.000120759486534738
"218313_s_at",-1.44260928522987,8.22904512225522,-5.29500466013858,4.2606707800042e-06,0.000122313096605868
"205084_at",-1.55478847620299,6.76907030345946,-5.2919937063163,4.30260695908003e-06,0.000123041303244449
"202565_s_at",1.12355631262861,8.50737081397952,5.29142767503776,4.3105361857999e-06,0.000123110018732134
"212713_at",2.02956506023624,8.40721780020776,5.28371438772526,4.42004363768691e-06,0.00012591472137692
"203913_s_at",-2.74318470560087,5.41885874512346,-5.28248088702097,4.43781015584508e-06,0.000126259382939669
"209628_at",-1.13309689858168,6.66352377037797,-5.28172117987666,4.44878770980326e-06,0.000126410259963377
"205158_at",1.77627704432907,7.59173849623374,5.27619169236434,4.52950308856749e-06,0.000128341906924169
"211062_s_at",1.50828810403809,8.88207998832688,5.27329316197301,4.57239242553212e-06,0.000128983555494648
"213056_at",-1.48491176963841,7.2899927305262,-5.2727898896826,4.57988025300832e-06,0.000128983555494648
"204519_s_at",-1.38805157342608,8.0880569589341,-5.27233815781898,4.58661160729353e-06,0.000129010033807674
"213461_at",-1.32258366033681,5.71831368275154,-5.26919097924537,4.63378158034502e-06,0.000130008504112527
"218979_at",-1.57797770118954,6.76624344205411,-5.26755977531892,4.65841914180042e-06,0.000130247149099838
"209335_at",1.54485738957435,9.80535153717046,5.26732918066685,4.66191249139547e-06,0.000130247149099838
"37512_at",2.28674885733026,4.20300624672378,5.26708106089094,4.66567423718052e-06,0.000130247149099838
"212091_s_at",1.13072986649303,8.4240192910531,5.26583988114622,4.68453702811432e-06,0.000130446789219128
"205700_at",2.27890092545942,5.21069382413516,5.26116436748667,4.75627473098937e-06,0.000132055401036488
"209789_at",1.08000940715439,6.84096914220124,5.26098871728387,4.75899091603112e-06,0.000132055401036488
"204146_at",-2.08134788330932,5.4494400862333,-5.26091777996034,4.76008829879697e-06,0.000132055401036488
"219985_at",1.29868944160035,4.89646051555824,5.26016681016931,4.77172102072013e-06,0.00013221346912759
"203083_at",2.31764607443431,8.68789013712725,5.25795682672898,4.80611810804487e-06,0.000132878098659076
"213134_x_at",-1.33578047890284,9.0032115340963,-5.25785954936938,4.80763781116017e-06,0.000132878098659076
"204773_at",1.20547280206349,7.07582810301192,5.25693184048992,4.82215479480867e-06,0.000133114178889656
"205123_s_at",-1.50935838452147,4.64751608870502,-5.25314355703898,4.88188732014815e-06,0.000134098401764415
"218829_s_at",-1.27322367214149,6.50148245833479,-5.25034697629055,4.92645330621649e-06,0.000134823833295559
"213285_at",-1.70353149109306,7.17123299629638,-5.24923629415358,4.94426475595993e-06,0.000135145258857079
"202897_at",1.22924033922469,7.47006904568761,5.23988120493317,5.09684455824221e-06,0.000138635416634874
"213707_s_at",-1.77521221975203,7.85403778307596,-5.23754754231873,5.13562829355024e-06,0.000139350050542532
"213305_s_at",-1.04760909797945,7.02302185728329,-5.23683107111898,5.14759412890049e-06,0.0001393732923935
"200878_at",1.29332719235614,9.91154971638033,5.23371314983378,5.19998953416504e-06,0.000140141193548195
"203215_s_at",-1.41294498870328,7.90136684520652,-5.23323209504488,5.20812042358726e-06,0.000140141193548195
"37408_at",1.19708536702592,10.0765343565759,5.23304927168195,5.21121384781945e-06,0.000140141193548195
"201202_at",-1.45800802886837,9.1753201320436,-5.2289004682166,5.28190470012419e-06,0.000141330403822922
"213924_at",1.134055813828,6.556236468282,5.22882914466198,5.28312824894175e-06,0.000141330403822922
"213222_at",-1.57655094862128,8.16917798053123,-5.22669475271124,5.31987388023377e-06,0.000141759366543024
"203797_at",1.22934966390973,5.65255788968876,5.22304142045732,5.3833585930859e-06,0.00014293811606457
"205860_x_at",-1.2988311951693,5.96871114773143,-5.21194947717696,5.5807443844922e-06,0.000147017540538782
"205122_at",-1.59794678226554,5.76491618981608,-5.21088757317007,5.60001364519147e-06,0.000147286309296258
"215177_s_at",-1.37923243392401,6.93119365799047,-5.20320606895557,5.74138002568718e-06,0.000150294621424481
"203593_at",-1.2617924503363,7.30137220441081,-5.19964231161955,5.80816140270417e-06,0.000150753943245593
"214352_s_at",-1.12147260260248,8.02963983523741,-5.1993827828614,5.81305469262328e-06,0.000150753943245593
"219667_s_at",-1.04274234938931,4.55684183603246,-5.19470246915706,5.90200441901636e-06,0.000152882502840032
"219127_at",-1.61865856642702,6.60798733377802,-5.18539943223028,6.08283460885957e-06,0.00015632965868401
"220591_s_at",-2.12099887516162,6.35032299280989,-5.18533002952145,6.08420407052281e-06,0.00015632965868401
"219036_at",-1.45542202390701,7.12890274532992,-5.18447644833435,6.10107203695801e-06,0.000156582467473864
"207808_s_at",1.64388611805389,7.75337042270085,5.17948288282668,6.20068469255704e-06,0.000158328144517292
"219313_at",-2.19350891761002,5.35309867906209,-5.1792900177586,6.20456416394294e-06,0.000158328144517292
"206012_at",2.80494054287693,7.65253279958371,5.1760323812248,6.27045599558298e-06,0.000159290508815496
"220595_at",1.54089895918791,4.01681235998484,5.17600847696501,6.27094205823002e-06,0.000159290508815496
"209686_at",1.29421708530801,4.32502871010162,5.17491986432261,6.29311722275482e-06,0.000159371922793136
"209156_s_at",1.30644000232513,10.7783712372852,5.17479775404415,6.29560946527629e-06,0.000159371922793136
"213582_at",-1.07350535976493,4.89747888694865,-5.16576879684635,6.48262404135101e-06,0.000162994825924578
"336_at",1.02341998261352,6.37180055034632,5.16120655323176,6.57920367986955e-06,0.000165236663333094
"214825_at",-1.07523310749184,6.60731095106228,-5.15811265904988,6.64550921569161e-06,0.000165604106229182
"200841_s_at",-1.25950971633236,6.39448137417725,-5.15809585617452,6.64587112128604e-06,0.000165604106229182
"204467_s_at",1.07065346727095,5.98356894752565,5.15720771556046,6.66502799191142e-06,0.000165894180091367
"205624_at",1.59217352677675,6.37301702176957,5.15686634117983,6.67240586083696e-06,0.000165894180091367
"204719_at",2.24001157270881,7.963164154855,5.1561953977072,6.6869300481532e-06,0.000166069945019742
"213247_at",1.32151088163574,8.05008754602087,5.15385448759547,6.73785041175185e-06,0.000166962284341041
"203214_x_at",-2.27565077324675,6.49818971129629,-5.14861383787152,6.85324391592938e-06,0.000169444744411941
"201482_at",1.09532256129235,8.27704296272918,5.1468304781346,6.89295636737153e-06,0.00016967736894629
"210517_s_at",1.45295442193999,8.80518050426971,5.14614181345715,6.90835272407797e-06,0.00016967736894629
"218350_s_at",-1.4474366316811,8.30965766415986,-5.14578409414799,6.91636363203802e-06,0.000169687040342413
"58916_at",-1.36447535917645,6.45997922976647,-5.14462414763449,6.9424032877896e-06,0.00016986012679044
"201291_s_at",-3.08405819574168,7.04992159603669,-5.14377203381506,6.96159425938056e-06,0.00016986012679044
"212568_s_at",-1.13436450524361,6.8679955828551,-5.14363064817317,6.96478357040318e-06,0.00016986012679044
"205498_at",1.37381327810748,6.64076133105438,5.14036541971408,7.0388431016332e-06,0.000171183742112536
"201108_s_at",2.12035892177317,7.42395217709119,5.13716829190175,7.11211375344088e-06,0.000172588843230286
"209655_s_at",1.39441938551291,7.26849576575714,5.13599481689493,7.1391961574328e-06,0.000173057532969674
"221447_s_at",1.21923671844131,8.33699817853028,5.13203828255623,7.23126328049716e-06,0.000175074153430012
"204854_at",1.01513051543321,7.11688889306096,5.12193126524007,7.47182326442989e-06,0.000179903263254338
"217100_s_at",-1.01322152427528,6.93097118416808,-5.12094545410809,7.49570683548553e-06,0.00018013145757725
"213734_at",-1.20723577345055,7.32622937582106,-5.11951021394437,7.5306140996533e-06,0.000180580721526347
"209772_s_at",-2.24933587122243,7.99304960777657,-5.11556803571255,7.62732452619481e-06,0.000181904361403587
"203434_s_at",-2.48924912333522,6.61703845641367,-5.11526512803482,7.63480620875134e-06,0.000181904361403587
"209267_s_at",-1.55267648827391,8.00067563612632,-5.11478876140339,7.64658695322568e-06,0.000181990403372872
"218805_at",1.2040808278477,7.55839938640951,5.11118694030388,7.73624601481096e-06,0.00018377452249369
"204462_s_at",1.10281967152011,7.05716980254312,5.11111496251716,7.73804830538588e-06,0.00018377452249369
"219829_at",1.18471904572455,5.23638684669051,5.10801188148336,7.81614463211856e-06,0.000185037464367381
"218349_s_at",-1.61007271829984,5.66295059186652,-5.10764016820683,7.82555185914945e-06,0.000185063501875024
"214751_at",-1.03239462430689,5.53703699203646,-5.10222929091795,7.96376513367923e-06,0.000187734175537537
"204955_at",1.58620007825209,8.76856166682688,5.09785001311154,8.07739511887827e-06,0.000190010698060455
"218102_at",-1.14594715702477,8.27263194375148,-5.09686900653075,8.10306874058885e-06,0.000190212921321494
"209086_x_at",1.22086606328698,7.69447934581656,5.09533839745094,8.14328729349712e-06,0.000190675785742316
"208103_s_at",-1.2252245914445,5.87765847975481,-5.09514051080289,8.14850140409611e-06,0.000190675785742316
"211548_s_at",-2.5002899619744,6.38886862601888,-5.09093683752026,8.26004807334216e-06,0.000192679676366328
"204444_at",-2.5905189781436,5.40152746879743,-5.0900646418296,8.28338091804183e-06,0.000192820142853937
"205979_at",-3.56338505705346,9.8222097822462,-5.08819869329862,8.3335178259685e-06,0.000193784735500105
"205928_at",-1.03760824039786,7.79303316263335,-5.08745015661317,8.3537148785361e-06,0.000193849694113697
"212099_at",1.28188451637872,10.445177621327,5.08370258998811,8.45556278661572e-06,0.000195601840288098
"215363_x_at",-1.20354874728441,6.21738964857611,-5.08005127499872,8.55597682192513e-06,0.000197310036917211
"219700_at",1.54547287955916,6.49404337189334,5.0795427913123,8.5700538376026e-06,0.000197430288873085
"212290_at",-1.28258553571268,7.14763337660467,-5.07866230891859,8.59448361657255e-06,0.000197788544965276
"211090_s_at",-1.12583126814245,5.75979247703637,-5.07551428612394,8.68239348852503e-06,0.000199399669839043
"61734_at",1.17332595684584,8.33136901347448,5.07459711558467,8.70817288236781e-06,0.000199580213272127
"213946_s_at",1.3484167806794,6.56999296078745,5.07285572457353,8.75732772635362e-06,0.000200294650677597
"218087_s_at",2.21716581417229,6.27060230983665,5.07014688089793,8.83433757565973e-06,0.000201435555960053
"202503_s_at",-2.6706837753507,8.2565271484917,-5.06701209290049,8.9242935430303e-06,0.000202244703691478
"202600_s_at",-1.58512140691335,8.18692097271349,-5.06701200500458,8.92429607796034e-06,0.000202244703691478
"217427_s_at",-1.39504645596163,6.8182381641758,-5.06489847736273,8.98545698601485e-06,0.000203217284545637
"220911_s_at",1.02183854570028,7.79814000667873,5.06354494338763,9.02484303045303e-06,0.000203576252156868
"211844_s_at",1.20865686397028,4.68341660410518,5.06055387221075,9.11248620106785e-06,0.000205256678565408
"219501_at",1.0088570837954,5.99851412799367,5.0592836395907,9.14996036481005e-06,0.000205684830521568
"201485_s_at",-1.24427451939435,8.91585306696256,-5.05787416542816,9.1917209226313e-06,0.000206207418925939
"208451_s_at",2.53794603416153,9.5302485501719,5.05712276357863,9.21406082650551e-06,0.000206500636853182
"201842_s_at",1.8409330820084,9.75748263530729,5.05468862582628,9.28679968876472e-06,0.000207296629926465
"214124_x_at",-1.11672058478734,7.5160892055884,-5.04943375602467,9.44577296894246e-06,0.000210423484429131
"217979_at",-1.38485776368647,9.116403925601,-5.03859469047929,9.78223644914052e-06,0.000215547854972802
"202878_s_at",1.08198429523127,8.71587585226691,5.03565146748776,9.87562843571662e-06,0.000217390686425355
"209469_at",1.70116565336327,5.2646111406863,5.02908934568289,1.00870399360117e-05,0.000220735745240208
"211432_s_at",1.19767601823403,7.62686058852291,5.02765719654151,1.01337712194054e-05,0.000221540747256815
"214533_at",1.23305861659341,4.82811885321474,5.02451274423067,1.02371278815155e-05,0.000223580880212274
"205588_s_at",-1.18006644599068,6.79681298148415,-5.02336246458382,1.0275196946349e-05,0.000224125314551976
"210133_at",1.37980925390928,4.60208733339733,5.02163948685943,1.03324818442734e-05,0.000224125314551976
"201656_at",-1.32370230237259,8.48006353961547,-5.01985959402208,1.03919907508713e-05,0.000225196865717081
"214434_at",1.1159472736748,7.28867921026911,5.01688121706491,1.04923289068512e-05,0.000226709613053272
"209356_x_at",1.12217782386161,9.18809085453048,5.01618640996935,1.05158736683099e-05,0.000226998176074554
"205548_s_at",-1.314327105299,8.29475672602293,-5.01011271264097,1.07239290965591e-05,0.000229929709801777
"222035_s_at",-1.0309865723575,8.94797037156311,-5.00620654131224,1.08598812113154e-05,0.000231951652679265
"218989_x_at",-1.10575339015487,7.51490317797572,-5.00210105679878,1.10046075451595e-05,0.000233879704061179
"209771_x_at",-2.46916519467361,10.9285475026127,-5.00046154585466,1.10629349577295e-05,0.000234713335288896
"203362_s_at",-2.25376708158948,6.10249817003273,-4.99922867283851,1.11069970531345e-05,0.000235423951810349
"205348_s_at",-1.23535212720888,7.42268329946624,-4.99625848248043,1.12138636631727e-05,0.00023702325845017
"214265_at",1.32843927349204,7.02116817213436,4.99624448391901,1.12143697269147e-05,0.00023702325845017
"213272_s_at",1.04081139242781,7.24884041051557,4.9945800440247,1.12747023470164e-05,0.000237303796132637
"203868_s_at",2.56764354511861,7.28726288488045,4.9944094271496,1.128090497394e-05,0.000237303796132637
"221311_x_at",-1.26192826776079,7.23268718844236,-4.98802681184178,1.1515379113035e-05,0.000241551883710999
"204345_at",1.57897826525511,8.98076897119076,4.98573567504566,1.16007171244615e-05,0.000243113053040103
"214528_s_at",-1.53818242774793,5.11340831588436,-4.98518258112883,1.16214117330665e-05,0.000243317846971356
"219024_at",-1.23097964647679,7.82751534980204,-4.98241709295353,1.17254342109291e-05,0.00024503517628224
"201890_at",-2.67884009534651,7.03383878504676,-4.98080461522875,1.17865110420473e-05,0.000246080699609829
"205755_at",1.15678971773391,5.46936306361091,4.9754743699752,1.19906549014012e-05,0.000249407861100388
"213933_at",1.84009023748305,5.70450905595309,4.9736739497479,1.20603960786787e-05,0.000250624480825304
"201197_at",-1.01927021810021,7.9829711824629,-4.97226991278683,1.21150610690771e-05,0.000250738895995934
"202784_s_at",-1.0713197570565,6.43781847509135,-4.97208754322304,1.21221794221673e-05,0.000250738895995934
"209211_at",-1.83467449689997,6.17882735403021,-4.97024935401882,1.21941599217838e-05,0.000251936093448137
"212865_s_at",1.83670769401808,8.52266825737004,4.96892324269179,1.22463504597339e-05,0.000252369980750687
"220269_at",-2.10238015141585,4.34016738407485,-4.96690227697649,1.23263126627308e-05,0.000253783056550512
"210592_s_at",-1.04448403197338,11.8989976137598,-4.96411601136781,1.24374017854636e-05,0.000255833794621213
"202454_s_at",-1.91372482826842,6.75614900239333,-4.96311644289386,1.24774955352927e-05,0.000256421741734055
"212921_at",-1.17792727305663,5.8621778920312,-4.96235554878525,1.25081014110497e-05,0.000256813801966777
"219450_at",-1.45494441003079,6.22072758956348,-4.9620278889317,1.25213039037972e-05,0.000256848146468592
"209763_at",2.01673975181334,6.81576854462887,4.9592915380506,1.26320996196996e-05,0.000258169984612887
"203435_s_at",-1.75116377826597,7.54925269199912,-4.94938617821502,1.30413330354564e-05,0.000266024056474309
"204026_s_at",-2.05185384959107,7.99297433039514,-4.94908370005909,1.30540337176961e-05,0.000266024056474309
"219296_at",-1.10118068774417,6.77281998641939,-4.94884271465464,1.30641611430127e-05,0.000266024056474309
"203088_at",1.55652043930231,9.11032780407395,4.94643644253631,1.31657116354182e-05,0.00026765261232762
"209773_s_at",-2.59454330382316,7.65669270043321,-4.9439798538104,1.32701902281157e-05,0.00026923499791597
"215388_s_at",2.44473534421611,7.68257294759468,4.94349789350608,1.32907838994638e-05,0.000269407454893863
"204606_at",2.13723779542256,7.74031819525555,4.93605608959156,1.36128019556307e-05,0.000274177066690959
"206228_at",-1.72634991431197,7.02257655206001,-4.93563327719678,1.36313273482386e-05,0.000274177066690959
"211762_s_at",-1.62296173046771,8.64640527999782,-4.93513315831203,1.36532720584641e-05,0.000274259640799283
"202739_s_at",-1.06577688126869,7.3293758937225,-4.93454888660731,1.36789535200523e-05,0.000274280870896675
"205632_s_at",-2.28199065240397,6.95447926137068,-4.93339050333164,1.37300110489737e-05,0.000275021234439418
"205364_at",1.03775418111107,7.02242796394411,4.93315151969585,1.37405680267124e-05,0.000275021234439418
"220276_at",1.77303664935122,5.66964625192011,4.9315450449179,1.38117416519945e-05,0.000276197638044419
"205046_at",-1.98760195369424,5.00968908702163,-4.93045853779842,1.38600848552367e-05,0.000276305225422803
"208097_s_at",-1.2587294032522,7.0958668152383,-4.93030938334818,1.3866734390748e-05,0.000276305225422803
"204581_at",1.18413747197102,5.95126597263419,4.92885090580871,1.39319218786266e-05,0.000277356053342418
"215692_s_at",-1.59005351524536,5.25758783907961,-4.92472910976545,1.4117789124693e-05,0.0002800551988698
"206742_at",1.22286817298329,4.75584575307415,4.92102169697338,1.42870615663613e-05,0.000282657966708554
"219519_s_at",1.03333303466079,6.28595510799487,4.91953334494543,1.43555790857716e-05,0.000283509960366785
"219017_at",-1.16272980944407,6.65676064791023,-4.91597355795242,1.45207761448958e-05,0.000285226740915735
"204787_at",1.42636521328152,7.50544502274665,4.91573028059794,1.45321340817596e-05,0.000285226740915735
"219648_at",-1.53510018581672,6.18000992382161,-4.90980986264925,1.48112630591808e-05,0.000289430269446816
"219436_s_at",1.12879198298723,6.33598653452423,4.90915861052969,1.48422889644988e-05,0.000289528608810981
"207103_at",1.38205174887003,4.36424421542629,4.9075223423275,1.49205249394493e-05,0.000290545921395203
"209560_s_at",3.96397449626347,6.17323323826379,4.90513660125408,1.50353263224965e-05,0.000292058628646788
"205733_at",-1.29149349419196,5.77630813936674,-4.90472486913182,1.50552268655282e-05,0.000292058628646788
"209173_at",-2.658445991396,8.70850636060551,-4.90454850349511,1.50637592276859e-05,0.000292058628646788
"219544_at",-1.39052423023186,5.76043793889955,-4.90284982725543,1.51461840775693e-05,0.00029267724007899
"219331_s_at",1.80045903586319,6.28990445004515,4.89768359824831,1.53996118459505e-05,0.00029677643713759
"204886_at",-1.36313785973492,3.64702225963736,-4.8976687059689,1.54003484010888e-05,0.00029677643713759
"208650_s_at",-2.72242729430522,8.51647700451157,-4.89594417207677,1.54858775620058e-05,0.000297416375068594
"201694_s_at",2.06564708108512,10.0098891326436,4.89594361212396,1.54859054091912e-05,0.000297416375068594
"213381_at",1.01435686291351,7.51998120424632,4.8956540919427,1.55003102506907e-05,0.000297416375068594
"220168_at",-1.52720105628292,4.52370370172933,-4.89524644129219,1.5520615010757e-05,0.000297549690701061
"208982_at",1.14476971995671,8.62504403957095,4.89216017078027,1.5675194237823e-05,0.000299996823054968
"218981_at",-1.05203242850505,6.11601289033352,-4.89099902250693,1.57337443352827e-05,0.000300600876978639
"210375_at",1.10750798790051,3.42031560051447,4.88605124759998,1.59856623861985e-05,0.00030436974442508
"202850_at",-1.07732103575053,8.34956891734149,-4.88342313003154,1.61210893512464e-05,0.000306424494434912
"206116_s_at",1.26484129951171,8.90525399981052,4.87994531950514,1.63020436266835e-05,0.000309508853456866
"203104_at",1.1044039526893,7.64235773177479,4.87811467019033,1.63980983766951e-05,0.000310629623756493
"201693_s_at",2.40027186953153,8.75328560560013,4.87758044335914,1.64262345963131e-05,0.000310898239678901
"216944_s_at",1.38560445317107,6.28969501681436,4.87576712451781,1.65220928778531e-05,0.000312182072128867
"203474_at",-1.36165095036494,6.85736329929903,-4.87529552191913,1.65471137710064e-05,0.000312216927811879
"206176_at",1.5185348501328,6.33008969233085,4.87471254640641,1.65780952623329e-05,0.000312445201488148
"37028_at",1.35638028296892,7.96677596311531,4.86657581274054,1.70165357834931e-05,0.000318820326029331
"216521_s_at",-1.26530637897337,5.69879691039782,-4.8620059482306,1.72677776344553e-05,0.000322763527483981
"205373_at",-2.20206005429694,6.64713884629196,-4.85641507176138,1.75801366083984e-05,0.000326360586021077
"200986_at",2.07110633859796,10.0208459827597,4.85460931542577,1.76822095877529e-05,0.000327982167349184
"202760_s_at",1.00163641047873,7.72898170334189,4.85046013035905,1.79189694383183e-05,0.000331645051568449
"202014_at",1.31824504011395,6.93928952170734,4.84696906729785,1.81205970467125e-05,0.000334746168233869
"216379_x_at",-2.53523285683886,10.7707844160786,-4.84694484491386,1.81220038106588e-05,0.000334746168233869
"214505_s_at",1.24070033446545,7.07924115649585,4.84551940589499,1.82049791177592e-05,0.000335263548657856
"209283_at",1.6775710536129,8.54243279099121,4.84438019573686,1.82715623777492e-05,0.000336115272575656
"202790_at",-1.24425685704806,7.62767824551667,-4.83188807111484,1.90176387690275e-05,0.000347543838275329
"203066_at",1.0391143066742,8.47141594233043,4.82970495192327,1.91510733800986e-05,0.000349380131983503
"45633_at",-1.17950959432626,5.64701798455665,-4.82825475197496,1.92402212927967e-05,0.000350175171355909
"217504_at",1.62009647860236,4.79211730413556,4.82733016365815,1.9297271944469e-05,0.000350926797638316
"220622_at",-1.64057182808867,3.98811071904984,-4.8258426924487,1.93894050283168e-05,0.000351937989506573
"206095_s_at",-1.0722262812963,8.10451660558694,-4.82566771309798,1.94002716305639e-05,0.000351937989506573
"220636_at",-1.39065102331839,4.85009873636688,-4.82529392447884,1.94235048538111e-05,0.000352072756410374
"205463_s_at",1.21682457008513,6.6181113619081,4.82496026160954,1.94442672035027e-05,0.000352162553245877
"205316_at",-2.66736157141848,6.36229396258525,-4.82202530583265,1.96278421788246e-05,0.000354622417045966
