"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005874","microtubule","47/1195","493/19979",0.0953346855983773,1.59388425403346,3.36767240695955,0.00109607434059699,0.0103518132167493,0.0103518132167493,"MNS1/MAP7/KIF14/KIF20A/GTSE1/SPAG5/BIRC5/SVIL/EFHC2/KIF4A/NEK2/MAP1A/DNAI2/RACGAP1/MX1/KIF2A/HOOK1/EFHC1/KIF23/IQGAP2/DLG1/PBXIP1/TPX2/KIF15/SHTN1/CDK1/NUSAP1/ASPM/NDRG1/CLIP2/KIF18A/CCT2/CENPE/CLIP3/RIBC2/CKAP2/AURKB/KIF2C/AURKA/KIF11/DYNC1I1/MTCL1/SAXO6/FEZ1/ZWILCH/NAV3/PRC1",47
"GO:0043209","myelin sheath","9/1195","45/19979",0.2,3.34376569037657,3.96998750290489,0.00119270005325593,0.0111270187895218,0.0111270187895218,"HSP90AA1/PLLP/DLG1/GPM6B/MYO1D/JAM3/CLDN5/PLP1/PMP22",9
"GO:0098858","actin-based cell projection","26/1195","230/19979",0.11304347826087,1.88995452064763,3.42393170753389,0.00137083237698925,0.0126347803421298,0.0126347803421298,"HOMER2/TWF1/DMD/SLC26A2/CXADR/ACTG2/RAPGEF3/GPM6A/IQGAP2/ACTC1/ACTA2/PDGFA/MYO6/SHTN1/MYO1D/JAM3/CEACAM1/NLGN1/PALM/VCAM1/PROM1/CD44/PLS1/PIEZO2/ICAM2/AOC3",26
"GO:0008305","integrin complex","7/1195","30/19979",0.233333333333333,3.901059972106,4.01072316398631,0.00162386994497441,0.0147888155703027,0.0147888155703027,"ITGA8/ITGB8/ITGA6/ITGA5/EMILIN1/ITGBL1/ITGA7",7
"GO:0030665","clathrin-coated vesicle membrane","18/1195","140/19979",0.128571428571429,2.14956365809922,3.44273085683996,0.00175091337608131,0.0157582203847318,0.0157582203847318,"IL7R/HLA-DQA2/HLA-DPB1/HLA-DPA1/HLA-DRB4/HLA-DRB5/FZD5/HLA-DQB1/FZD4/MYO6/HLA-DQA1/HLA-DRA/VAMP2/CD74/SH3GL2/HBEGF/HLA-DRB3/HLA-DRB1",18
"GO:0140139","solid phase of basement membrane","6/1195","23/19979",0.260869565217391,4.36143350918683,4.0683434852269,0.00189082569959861,0.01681955418829,0.01681955418829,"LAMA4/COL4A4/COL4A3/COL4A6/LAMB2/COL8A2",6
"GO:0005875","microtubule associated complex","19/1195","153/19979",0.124183006535948,2.07619438291356,3.37042604931968,0.00199356851389321,0.0173717428453327,0.0173717428453326,"MAP7/KIF14/KIF20A/BIRC5/KIF4A/MAP1A/DNAI2/KIF2A/KIF23/KIF15/SHTN1/CLIP2/KIF18A/AURKB/KIF2C/AURKA/DNAI7/KIF11/DYNC1I1",19
"GO:0140143","collagenous component of basement membrane","4/1195","10/19979",0.4,6.68753138075314,4.53744699348964,0.00199831813122781,0.0173717428453327,0.0173717428453326,"COL4A4/COL4A3/COL4A6/COL8A2",4
"GO:0043025","neuronal cell body","45/1195","483/19979",0.093167701863354,1.55765482470958,3.12919183605501,0.00217116747126013,0.0186622821967865,0.0186622821967865,"SYNPO/CRYAB/OPRK1/PLXDC1/HSP90AA1/NDN/FLNA/CD22/MAP1A/MME/PNOC/ASTN1/SNCA/GPM6A/EFHC1/L1CAM/C4A/CD40/FZD5/GHR/TPX2/SRSF10/SHTN1/SERPINF1/MYO1D/PRKAR2B/AKAP12/COBL/PGRMC1/EPHB2/SHANK2/NGFR/ENO2/PDE1A/UCHL1/ANG/KCND2/SEPTIN4/AURKA/ALCAM/FEZ1/APOD/S100B/PIEZO2/TMEM100",45
"GO:0005796","Golgi lumen","15/1195","110/19979",0.136363636363636,2.27984024343857,3.3949236916207,0.0022976206749437,0.0193668733818576,0.0193668733818576,"SOD3/CDH1/FMOD/NGF/HS3ST1/PDGFA/GPC3/OMD/DCN/PROS1/CSPG4/GAS6/OGN/BGN/PRELP",15
"GO:0044853","plasma membrane raft","16/1195","121/19979",0.132231404958678,2.21075417545558,3.36935541435225,0.00230377186633862,0.0193668733818576,0.0193668733818576,"CDH1/PLVAP/FXYD1/CAVIN3/KCNMA1/SORBS1/KIF18A/PTCH1/CAV1/SELE/KCND2/MS4A4A/PLPP2/PTGIS/SCARB1/CAVIN1",16
"GO:0030427","site of polarized growth","20/1195","171/19979",0.116959064327485,1.95541853238396,3.16473477976627,0.00314265887615721,0.0260082564518903,0.0260082564518903,"DPYSL3/HSP90AA1/TRPV2/CD2AP/CXADR/FLNA/SNCA/GPM6A/L1CAM/FRY/SHTN1/COBL/SHANK2/NGFR/PTCH1/ENO2/ANG/CTSZ/FEZ1/LAMP5",20
"GO:0031902","late endosome membrane","21/1195","183/19979",0.114754098360656,1.91855408464229,3.14852736515935,0.0031617880392494,0.0260082564518903,0.0260082564518903,"ELAPOR1/MCOLN3/HLA-DQA2/HLA-DPB1/RHOB/NSG1/HLA-DPA1/HLA-DRB4/ABCA5/HLA-DRB5/HLA-DQB1/PLD3/HLA-DQA1/ANXA6/HLA-DRA/MREG/HLA-DRB3/LAMP5/GIMAP5/HLA-DRB1/SLC11A2",21
"GO:0030175","filopodium","14/1195","103/19979",0.135922330097087,2.2724621196734,3.265614367578,0.00326349919815238,0.0265593285807082,0.0265593285807082,"TWF1/DMD/CXADR/ACTG2/RAPGEF3/GPM6A/IQGAP2/ACTC1/ACTA2/MYO6/SHTN1/NLGN1/PALM/VCAM1",14
"GO:0035580","specific granule lumen","10/1195","62/19979",0.161290322580645,2.69658523417465,3.37462471778486,0.00353244386225445,0.028445468996049,0.028445468996049,"HP/TIMP2/CRISP3/TCN1/SLPI/QPCT/SPTAN1/CTSZ/QSOX1/GGH",10
"GO:1990752","microtubule end","7/1195","35/19979",0.2,3.34376569037657,3.50032201249324,0.0041323415921413,0.0323054755177408,0.0323054755177408,"SPAG5/SVIL/ASPM/CLIP2/CLIP3/KIF2C/NAV3",7
"GO:0005876","spindle microtubule","12/1195","84/19979",0.142857142857143,2.38840406455469,3.21624752446406,0.00413847921665176,0.0323054755177408,0.0323054755177408,"BIRC5/KIF4A/KIF2A/CDK1/KIF18A/CENPE/AURKB/AURKA/KIF11/MTCL1/ZWILCH/PRC1",12
